timestamp,dataset,name,split,acc_mean,acc_std,n_way,n_shot,n_query,learning_rate,backbone_weight_decay,backbone_dropout
20231211-073848,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.1do,test,52.25333333333333,7.861832789802568,5,5,15,0.01,0.0,0.1
20231211-074144,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.2do,train,83.13111111111112,9.912535772046363,5,5,15,0.01,0.0,0.2
20231211-074144,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.2do,val,59.77555555555556,10.356318283785107,5,5,15,0.01,0.0,0.2
20231211-074144,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.0bbwd_0.2do,test,49.68888888888889,8.544668397585207,5,5,15,0.01,0.0,0.2
20231211-074441,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.0do,train,76.28888888888888,10.730618474230932,5,5,15,0.01,0.001,0.0
20231211-074441,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.0do,val,62.473333333333336,10.40945225726581,5,5,15,0.01,0.001,0.0
20231211-074441,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.0do,test,50.88666666666666,8.347040282727853,5,5,15,0.01,0.001,0.0
20231211-074737,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.1do,train,73.45333333333333,11.255831739509441,5,5,15,0.01,0.001,0.1
20231211-074737,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.1do,val,64.5311111111111,10.733098456137247,5,5,15,0.01,0.001,0.1
20231211-074737,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.1do,test,52.06666666666667,7.877299781768614,5,5,15,0.01,0.001,0.1
20231211-075034,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.2do,train,71.14888888888888,11.32974038908,5,5,15,0.01,0.001,0.2
20231211-075034,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.2do,val,59.21555555555555,10.91262514953762,5,5,15,0.01,0.001,0.2
20231211-075034,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.01lr_0.001bbwd_0.2do,test,51.202222222222225,7.674140962099461,5,5,15,0.01,0.001,0.2
20231211-075331,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.0do,train,91.85333333333334,6.87081643755082,5,5,15,0.001,0.0,0.0
20231211-075331,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.0do,val,56.317777777777785,11.225753239870771,5,5,15,0.001,0.0,0.0
20231211-075331,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.0do,test,48.70444444444444,7.637241761813951,5,5,15,0.001,0.0,0.0
20231211-075627,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.1do,train,91.25333333333333,7.67831771698482,5,5,15,0.001,0.0,0.1
20231211-075627,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.1do,val,60.61333333333334,10.72001105582625,5,5,15,0.001,0.0,0.1
20231211-075627,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.1do,test,49.05111111111111,7.812642808571308,5,5,15,0.001,0.0,0.1
20231211-075922,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.2do,train,88.92888888888888,8.075714546224301,5,5,15,0.001,0.0,0.2
20231211-075922,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.2do,val,57.44444444444444,11.436631637413024,5,5,15,0.001,0.0,0.2
20231211-075922,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.0bbwd_0.2do,test,45.15111111111111,8.253177764344867,5,5,15,0.001,0.0,0.2
20231211-080220,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.0do,train,89.84444444444443,7.784092674514617,5,5,15,0.001,0.001,0.0
20231211-080220,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.0do,val,60.02,10.783370599283021,5,5,15,0.001,0.001,0.0
20231211-080220,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.0do,test,49.25777777777778,7.675275038301901,5,5,15,0.001,0.001,0.0
20231211-080516,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.1do,train,89.68222222222222,7.692597371563631,5,5,15,0.001,0.001,0.1
20231211-080516,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.1do,val,58.96666666666667,11.594459085333884,5,5,15,0.001,0.001,0.1
20231211-080516,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.1do,test,47.63333333333333,8.192069335644078,5,5,15,0.001,0.001,0.1
20231211-080814,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.2do,train,80.0488888888889,11.031966123189914,5,5,15,0.001,0.001,0.2
20231211-080814,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.2do,val,59.19555555555556,11.476429091462117,5,5,15,0.001,0.001,0.2
20231211-080814,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.001lr_0.001bbwd_0.2do,test,48.306666666666665,8.231873014893592,5,5,15,0.001,0.001,0.2
20231211-081109,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.0do,train,79.60222222222221,10.119522508620115,5,5,15,0.0001,0.0,0.0
20231211-081109,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.0do,val,56.04444444444444,11.434753178224424,5,5,15,0.0001,0.0,0.0
20231211-081109,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.0do,test,46.35111111111111,7.893812548015685,5,5,15,0.0001,0.0,0.0
20231211-081406,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.1do,train,81.76,10.614952416983074,5,5,15,0.0001,0.0,0.1
20231211-081406,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.1do,val,54.397777777777776,10.509762422283366,5,5,15,0.0001,0.0,0.1
20231211-081406,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.1do,test,42.404444444444444,7.620788980896796,5,5,15,0.0001,0.0,0.1
20231211-081703,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.2do,train,83.06222222222223,10.450191326738095,5,5,15,0.0001,0.0,0.2
20231211-081703,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.2do,val,53.08222222222222,10.897735861800847,5,5,15,0.0001,0.0,0.2
20231211-081703,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.0bbwd_0.2do,test,45.233333333333334,8.069260372733238,5,5,15,0.0001,0.0,0.2
20231211-082000,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.0do,train,85.28888888888889,9.620554127928134,5,5,15,0.0001,0.001,0.0
20231211-082000,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.0do,val,54.653333333333336,11.310295539250296,5,5,15,0.0001,0.001,0.0
20231211-082000,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.0do,test,45.57777777777778,7.648545411617836,5,5,15,0.0001,0.001,0.0
20231211-082256,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.1do,train,86.15111111111112,9.279893571122356,5,5,15,0.0001,0.001,0.1
20231211-082256,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.1do,val,54.79111111111112,11.709669740522093,5,5,15,0.0001,0.001,0.1
20231211-082256,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.1do,test,44.83777777777778,7.967362746593284,5,5,15,0.0001,0.001,0.1
20231211-082553,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.2do,train,54.366666666666674,12.436103355419117,5,5,15,0.0001,0.001,0.2
20231211-082553,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.2do,val,48.777777777777786,11.312115214109337,5,5,15,0.0001,0.001,0.2
20231211-082553,swissprot,relationnet_5w_5s_fc-conc_sum_2lg_1lf_0.0001lr_0.001bbwd_0.2do,test,35.56888888888889,7.743532227480214,5,5,15,0.0001,0.001,0.2
20231211-082839,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.0do,train,96.03555555555556,5.060690432571528,5,5,15,0.01,0.0,0.0
20231211-082839,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.0do,val,81.78888888888889,10.502762717083446,5,5,15,0.01,0.0,0.0
20231211-082839,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.0do,test,78.3111111111111,10.237380066075692,5,5,15,0.01,0.0,0.0
20231211-083056,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.1do,train,94.25333333333333,6.106787965801603,5,5,15,0.01,0.0,0.1
20231211-083056,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.1do,val,81.70888888888888,10.62427664930595,5,5,15,0.01,0.0,0.1
20231211-083056,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.1do,test,79.26444444444444,10.177447592897389,5,5,15,0.01,0.0,0.1
20231211-083310,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.2do,train,94.69333333333333,6.880516776457356,5,5,15,0.01,0.0,0.2
20231211-083310,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.2do,val,79.64,11.053842636704985,5,5,15,0.01,0.0,0.2
20231211-083310,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.0bbwd_0.2do,test,77.76888888888888,10.586640544794717,5,5,15,0.01,0.0,0.2
20231211-083513,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.0do,train,85.77555555555556,9.379093904484368,5,5,15,0.01,0.001,0.0
20231211-083513,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.0do,val,77.78444444444445,10.88748086134588,5,5,15,0.01,0.001,0.0
20231211-083513,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.0do,test,73.94222222222223,11.48562687411349,5,5,15,0.01,0.001,0.0
20231211-083731,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.1do,train,83.38888888888889,10.462342820035607,5,5,15,0.01,0.001,0.1
20231211-083731,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.1do,val,75.89555555555555,11.597869323263915,5,5,15,0.01,0.001,0.1
20231211-083731,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.1do,test,69.49333333333334,11.066848726748763,5,5,15,0.01,0.001,0.1
20231211-083939,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.2do,train,83.92888888888889,10.166654766234688,5,5,15,0.01,0.001,0.2
20231211-083939,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.2do,val,76.16,11.990287427438618,5,5,15,0.01,0.001,0.2
20231211-083939,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.01lr_0.001bbwd_0.2do,test,69.8488888888889,11.969379863676632,5,5,15,0.01,0.001,0.2
20231211-084147,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.0do,train,96.49555555555555,4.706533940002459,5,5,15,0.001,0.0,0.0
20231211-084147,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.0do,val,82.53555555555555,10.68681407444372,5,5,15,0.001,0.0,0.0
20231211-084147,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.0do,test,79.91333333333333,10.80006378581987,5,5,15,0.001,0.0,0.0
20231211-084401,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.1do,train,96.10666666666667,4.848569090177248,5,5,15,0.001,0.0,0.1
20231211-084401,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.1do,val,81.63111111111111,10.62827442645092,5,5,15,0.001,0.0,0.1
20231211-084401,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.1do,test,81.55555555555554,10.346777395360151,5,5,15,0.001,0.0,0.1
20231211-084605,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.2do,train,94.54222222222222,6.63833386801311,5,5,15,0.001,0.0,0.2
20231211-084605,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.2do,val,81.04888888888888,10.681752295328957,5,5,15,0.001,0.0,0.2
20231211-084605,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.0bbwd_0.2do,test,77.44222222222221,10.364754855271617,5,5,15,0.001,0.0,0.2
20231211-084817,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.0do,train,93.46222222222221,6.784818201299971,5,5,15,0.001,0.001,0.0
20231211-084817,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.0do,val,81.84,11.007789834341727,5,5,15,0.001,0.001,0.0
20231211-084817,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.0do,test,79.25333333333333,10.599488457258472,5,5,15,0.001,0.001,0.0
20231211-085030,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.1do,train,93.70222222222222,6.802194271966972,5,5,15,0.001,0.001,0.1
20231211-085030,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.1do,val,82.85333333333334,10.462807498025601,5,5,15,0.001,0.001,0.1
20231211-085030,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.1do,test,80.54,10.706396149896495,5,5,15,0.001,0.001,0.1
20231211-085247,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.2do,train,93.65333333333334,6.592350224425391,5,5,15,0.001,0.001,0.2
20231211-085247,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.2do,val,82.02222222222221,10.499218077881496,5,5,15,0.001,0.001,0.2
20231211-085247,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.001lr_0.001bbwd_0.2do,test,79.10444444444445,11.036682047485284,5,5,15,0.001,0.001,0.2
20231211-085449,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.0do,train,93.55555555555556,7.1643837879979895,5,5,15,0.0001,0.0,0.0
20231211-085449,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.0do,val,77.05111111111111,12.245164528130589,5,5,15,0.0001,0.0,0.0
20231211-085449,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.0do,test,77.12,10.609379498035374,5,5,15,0.0001,0.0,0.0
20231211-085649,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.1do,train,74.76222222222222,26.890941243988735,5,5,15,0.0001,0.0,0.1
20231211-085649,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.1do,val,75.52666666666667,11.783904276596955,5,5,15,0.0001,0.0,0.1
20231211-085649,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.1do,test,74.04,11.30551618884765,5,5,15,0.0001,0.0,0.1
20231211-085854,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.2do,train,57.49111111111112,28.948209096186645,5,5,15,0.0001,0.0,0.2
20231211-085854,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.2do,val,62.44222222222223,13.81571819109678,5,5,15,0.0001,0.0,0.2
20231211-085854,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.0bbwd_0.2do,test,59.73555555555556,12.987903013626104,5,5,15,0.0001,0.0,0.2
20231211-090105,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.0do,train,89.57555555555555,14.5464974359576,5,5,15,0.0001,0.001,0.0
20231211-090105,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.0do,val,78.95111111111112,11.834750254240557,5,5,15,0.0001,0.001,0.0
20231211-090105,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.0do,test,79.24,10.793559121926302,5,5,15,0.0001,0.001,0.0
20231211-090314,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.1do,train,68.06222222222223,29.02620493346497,5,5,15,0.0001,0.001,0.1
20231211-090314,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.1do,val,71.86666666666666,12.71359727046423,5,5,15,0.0001,0.001,0.1
20231211-090314,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.1do,test,72.86444444444444,11.02197109928983,5,5,15,0.0001,0.001,0.1
20231211-090523,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.2do,train,59.86222222222223,27.464271380634436,5,5,15,0.0001,0.001,0.2
20231211-090523,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.2do,val,65.28,11.829534914623494,5,5,15,0.0001,0.001,0.2
20231211-090523,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_4lf_0.0001lr_0.001bbwd_0.2do,test,63.96,12.498706303424335,5,5,15,0.0001,0.001,0.2
20231211-090730,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.0do,train,96.41333333333333,4.81797252578917,5,5,15,0.01,0.0,0.0
20231211-090730,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.0do,val,82.93555555555555,9.909007998088045,5,5,15,0.01,0.0,0.0
20231211-090730,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.0do,test,81.35333333333334,9.550934024520364,5,5,15,0.01,0.0,0.0
20231211-090938,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.1do,train,96.41111111111113,4.814779202147499,5,5,15,0.01,0.0,0.1
20231211-090938,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.1do,val,83.97555555555554,9.81922503290935,5,5,15,0.01,0.0,0.1
20231211-090938,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.1do,test,80.26,10.050566226908884,5,5,15,0.01,0.0,0.1
20231211-091149,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.2do,train,95.06444444444445,6.009769412802935,5,5,15,0.01,0.0,0.2
20231211-091149,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.2do,val,82.87777777777778,10.04227483942843,5,5,15,0.01,0.0,0.2
20231211-091149,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.0bbwd_0.2do,test,79.20444444444445,10.176573436750715,5,5,15,0.01,0.0,0.2
20231211-091351,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.0do,train,88.35555555555555,9.101783843610136,5,5,15,0.01,0.001,0.0
20231211-091351,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.0do,val,79.17333333333333,10.65045434607265,5,5,15,0.01,0.001,0.0
20231211-091351,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.0do,test,69.8111111111111,12.338192236074173,5,5,15,0.01,0.001,0.0
20231211-091553,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.1do,train,88.8,8.390823912222563,5,5,15,0.01,0.001,0.1
20231211-091553,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.1do,val,82.72,10.6267363722794,5,5,15,0.01,0.001,0.1
20231211-091553,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.1do,test,79.39111111111112,10.746213573758876,5,5,15,0.01,0.001,0.1
20231211-091750,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.2do,train,86.37555555555556,9.664351957862054,5,5,15,0.01,0.001,0.2
20231211-091750,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.2do,val,80.8711111111111,10.592784872639712,5,5,15,0.01,0.001,0.2
20231211-091750,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.01lr_0.001bbwd_0.2do,test,77.77333333333333,10.485497568511438,5,5,15,0.01,0.001,0.2
20231211-092001,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.0do,train,97.4688888888889,3.8191712629577736,5,5,15,0.001,0.0,0.0
20231211-092001,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.0do,val,84.49555555555554,9.615129795673813,5,5,15,0.001,0.0,0.0
20231211-092001,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.0do,test,81.94666666666667,9.986812044632401,5,5,15,0.001,0.0,0.0
20231211-092211,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.1do,train,96.93777777777777,4.727600074999556,5,5,15,0.001,0.0,0.1
20231211-092211,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.1do,val,82.49777777777777,9.874827455907806,5,5,15,0.001,0.0,0.1
20231211-092211,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.1do,test,82.45555555555555,9.596597905405055,5,5,15,0.001,0.0,0.1
20231211-092421,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.2do,train,96.00222222222222,5.190589300257788,5,5,15,0.001,0.0,0.2
20231211-092421,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.2do,val,85.33555555555554,9.522682213704806,5,5,15,0.001,0.0,0.2
20231211-092421,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.0bbwd_0.2do,test,82.04222222222222,9.378525246672268,5,5,15,0.001,0.0,0.2
20231211-092628,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.0do,train,95.20666666666666,5.553400026276863,5,5,15,0.001,0.001,0.0
20231211-092628,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.0do,val,84.97555555555554,9.809111158937649,5,5,15,0.001,0.001,0.0
20231211-092628,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.0do,test,81.2,10.220386308564677,5,5,15,0.001,0.001,0.0
20231211-092831,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.1do,train,95.35555555555555,5.437274190004029,5,5,15,0.001,0.001,0.1
20231211-092831,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.1do,val,84.06444444444445,9.996384284601714,5,5,15,0.001,0.001,0.1
20231211-092831,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.1do,test,80.45111111111112,9.542779831557482,5,5,15,0.001,0.001,0.1
20231211-093040,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.2do,train,94.2511111111111,6.263052937566905,5,5,15,0.001,0.001,0.2
20231211-093040,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.2do,val,84.03111111111112,9.617834257381915,5,5,15,0.001,0.001,0.2
20231211-093040,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.001lr_0.001bbwd_0.2do,test,81.00444444444446,9.841031763633298,5,5,15,0.001,0.001,0.2
20231211-093246,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.0001lr_0.0bbwd_0.0do,train,95.20888888888888,6.028272483539748,5,5,15,0.0001,0.0,0.0
20231211-093246,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.0001lr_0.0bbwd_0.0do,val,81.50666666666666,10.916499235357257,5,5,15,0.0001,0.0,0.0
20231211-093246,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.0001lr_0.0bbwd_0.0do,test,79.13555555555556,10.851563919830765,5,5,15,0.0001,0.0,0.0
20231211-093457,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.0001lr_0.0bbwd_0.1do,train,95.37555555555555,6.241414448743783,5,5,15,0.0001,0.0,0.1
20231211-093457,tabula_muris,relationnet_5w_5s_fc-conc_sum_7lg_2lf_0.0001lr_0.0bbwd_0.1do,val,81.04222222222222,10.500990899745757,5,5,15,0.0001,0.0,0.1
